,Tensao,Ruido,sRuido,Violeta_20,sVioleta_20,Violeta_40,sVioleta_40,Violeta_60,sVioleta_60,Violeta_80,sVioleta_80,Violeta_100,sVioleta_100,Azul_20,sAzul_20,Azul_40,sAzul_40,Azul_60,sAzul_60,Azul_80,sAzul_80,Azul_100,sAzul_100,Verde_20,sVerde_20,Verde_40,sVerde_40,Verde_60,sVerde_60,Verde_80,sVerde_80,Verde_100,sVerde_100,Laranja_20,sLaranja_20,Laranja_40,sLaranja_40,Laranja_60,sLaranja_60,Laranja_80,sLaranja_80,Laranja_100,sLaranja_100,Vermelho_20,sVermelho_20,Vermelho_40,sVermelho_40,Vermelho_60,sVermelho_60,Vermelho_80,sVermelho_80,Vermelho_100,sVermelho_100
151,2.55,7.009652600000001e-11,3.448695574973234e-13,4.4925206e-07,8.65857935599135e-10,1.4169016e-06,4.152951885586924e-09,1.7697611e-06,5.295284952578087e-09,2.1040942e-06,8.482125736865708e-09,2.310208333333333e-06,2.84648174653084e-09,1.8786254000000001e-06,5.538353943185546e-10,3.9580365e-06,5.01070477527861e-09,4.7029434e-06,6.775911401723032e-09,5.533059599999999e-06,1.8803922792864415e-09,6.023683e-06,2.3307138176962236e-09,1.0773269e-06,3.0188833862870063e-10,2.2098825e-06,7.2254119951736e-10,2.6544955e-06,5.161518623428832e-10,3.1758713e-06,4.903903557371408e-10,3.5005726e-06,5.608502331282359e-10,2.4965091000000005e-08,2.296974369053776e-10,5.2751327e-08,3.840637048330653e-10,6.5686414e-08,3.8428742153549584e-10,7.3629964e-08,4.525836634793613e-10,7.554854099999999e-08,4.51785841565337e-10,1.7746785999999998e-08,3.029753614404975e-11,3.5949578999999996e-08,1.0924657681090043e-10,4.6525266e-08,1.439023507813542e-10,9.515692600000002e-08,4.957477068130515e-10,1.0108522000000001e-07,3.879875259309241e-10
152,2.6,7.105278199999999e-11,3.589069852087022e-13,4.541421400000001e-07,8.698995513506132e-10,1.4330866e-06,4.2033170311076884e-09,1.7905508999999998e-06,5.365009313039439e-09,2.1296237e-06,8.568358258207917e-09,2.3385201111111107e-06,2.8951659996331748e-09,1.9000595000000003e-06,4.556142502161227e-10,4.013226500000001e-06,5.089565241255907e-09,4.7727714e-06,6.907655866066266e-09,5.6200796e-06,1.9188748640805255e-09,6.121458999999998e-06,2.4076962765265737e-09,1.0885723999999999e-06,3.1109324004228254e-10,2.2345588e-06,7.425479486201658e-10,2.6850523e-06,4.714996723222359e-10,3.2142900999999995e-06,4.821077981116066e-10,3.544294800000001e-06,5.958926044179306e-10,2.5296805000000005e-08,2.326680555093459e-10,5.344314099999999e-08,3.813127211658433e-10,6.654639800000001e-08,3.866137001317978e-10,7.4571173e-08,4.6115436667790554e-10,7.650130800000001e-08,4.5572596543712505e-10,1.7976473999999997e-08,3.074795366199194e-11,3.6412278000000005e-08,1.1087104726482906e-10,4.7102207e-08,1.4592470401580383e-10,9.628219000000002e-08,5.106940076973685e-10,1.0227947e-07,3.869744009750511e-10
153,2.65,7.2066185e-11,1.8915126878374351e-13,4.589184700000001e-07,8.803590400569533e-10,1.4489854000000002e-06,4.247649505785518e-09,1.8109267e-06,5.4034342173288274e-09,2.1545905e-06,8.659829800001825e-09,2.3662307777777775e-06,2.9401705081991502e-09,1.9207783e-06,4.462401382663794e-10,4.0669438000000005e-06,5.1670791609960705e-09,4.8409782999999995e-06,7.039914736770581e-09,5.7054152000000005e-06,1.948202822090114e-09,6.217341700000001e-06,2.438745304659733e-09,1.0995665e-06,3.1153899434902133e-10,2.2584934000000003e-06,7.466278483957087e-10,2.7148916000000005e-06,4.5550666734968924e-10,3.2519059e-06,5.163429954981476e-10,3.5870843e-06,6.112968845005162e-10,2.5634312999999994e-08,2.358244720890943e-10,5.4082952e-08,3.8905897233658527e-10,6.7340014e-08,3.9359214831396303e-10,7.550678e-08,4.6129379505690306e-10,7.744631799999999e-08,4.614769656825786e-10,1.8205325e-08,3.0787253052196824e-11,3.6880208000000003e-08,1.0991216541220503e-10,4.7675642e-08,1.463268941432161e-10,9.7438239e-08,5.045935608833112e-10,1.0346554999999999e-07,3.985650364118755e-10
154,2.7,7.3161557e-11,1.5827043178717948e-13,4.6357798999999993e-07,8.826205242854917e-10,1.4645789e-06,4.275590802333634e-09,1.8309002e-06,5.450842288674286e-09,2.1789582e-06,8.739171774029857e-09,2.393526888888889e-06,2.9780281561404853e-09,1.9407979e-06,4.417309916679758e-10,4.1190527e-06,5.252369275003399e-09,4.9075387e-06,7.176395189856795e-09,5.788897000000001e-06,1.9900742096715715e-09,6.3112282e-06,2.483935574043752e-09,1.1102758e-06,3.1172686121025306e-10,2.2819105e-06,7.392957628716747e-10,2.7442259999999998e-06,4.885152607647128e-10,3.2887078999999994e-06,5.175391086671476e-10,3.6287821999999997e-06,6.048591869187477e-10,2.5969717000000003e-08,2.35884621809265e-10,5.4765422999999994e-08,3.9690984436027776e-10,6.8157553e-08,3.9727297814487667e-10,7.642304099999999e-08,4.596577167598733e-10,7.837838500000001e-08,4.6295260516655484e-10,1.8432067e-08,3.237163069880793e-11,3.7313673000000004e-08,1.1118379075251906e-10,4.8250770999999996e-08,1.458596309089667e-10,9.8509644e-08,5.074441355857806e-10,1.0462956e-07,4.0180861717987017e-10
155,2.75,7.433291500000001e-11,2.1719853157077254e-13,4.681763e-07,8.891847291761172e-10,1.4798717e-06,4.310443091029048e-09,1.8505133e-06,5.494892748816846e-09,2.2028952999999996e-06,8.828970286562307e-09,2.4202744444444445e-06,3.041484301788311e-09,1.9602724e-06,4.082033120884881e-10,4.1696893e-06,5.318487901744288e-09,4.9723549e-06,7.282736439622089e-09,5.8704347e-06,2.017321744541499e-09,6.403141800000001e-06,2.5331288944702327e-09,1.1207609e-06,3.166558210423421e-10,2.3046754e-06,7.50427640748938e-10,2.7728857999999995e-06,5.267516644491792e-10,3.3243142000000004e-06,5.542177514298747e-10,3.6694475e-06,6.251772908543523e-10,2.6295879000000004e-08,2.3626900312757925e-10,5.5455790999999993e-08,3.9974396838088723e-10,6.897905999999999e-08,3.9975331247408e-10,7.7302763e-08,4.6365251482775363e-10,7.9294133e-08,4.673819321348441e-10,1.8653198e-08,3.254353213159255e-11,3.773737499999999e-08,1.0967917414213127e-10,4.8813836000000004e-08,1.4721953922085193e-10,9.9564442e-08,5.221256588060007e-10,1.0577627000000001e-07,4.1010565127781476e-10
156,2.8,7.5190351e-11,1.46919091533061e-13,4.7273387999999996e-07,8.942816917280582e-10,1.4948685999999999e-06,4.345936109056355e-09,1.8697955e-06,5.5501576000146335e-09,2.2264958999999997e-06,8.928394113669044e-09,2.4466671111111113e-06,3.089598292638808e-09,1.9791577000000003e-06,4.057506142940518e-10,4.2190179e-06,5.401746851621261e-09,5.0355079e-06,7.4056607854397465e-09,5.9503993e-06,2.081830968402557e-09,6.4933508000000015e-06,2.5684620993894608e-09,1.1310470000000003e-06,3.1687265580987057e-10,2.3269241e-06,7.829839774861307e-10,2.8005482999999996e-06,4.861268363297665e-10,3.3591688e-06,5.330575165964851e-10,3.7091031000000004e-06,6.222629259404535e-10,2.6608916999999997e-08,2.4011149188678986e-10,5.610480400000001e-08,3.960833730875351e-10,6.977781100000001e-08,4.037832010929878e-10,7.8170001e-08,4.716231456331423e-10,8.017913699999999e-08,4.716069726245571e-10,1.8873865999999998e-08,3.285407801780485e-11,3.8178723e-08,1.0983785176386167e-10,4.9342844000000004e-08,1.4833802082541086e-10,1.00625802e-07,5.095137212554731e-10,1.0691578000000001e-07,4.071135411159896e-10
157,2.85,7.582871600000001e-11,9.665666881493524e-14,4.771412399999999e-07,8.999684073566148e-10,1.5095001e-06,4.384490468572157e-09,1.8886472000000003e-06,5.608041003416448e-09,2.2495265999999997e-06,9.051483243314345e-09,2.4723684444444442e-06,3.1238400304436932e-09,1.9973682e-06,4.0967157089553e-10,4.266486699999999e-06,5.474688111755778e-09,5.0966952e-06,7.551333174744743e-09,6.0280982e-06,2.10899642863612e-09,6.5813051e-06,2.6338646223752513e-09,1.1410255999999999e-06,3.2437629999738816e-10,2.3485496e-06,7.601375559725912e-10,2.8273207999999997e-06,5.128465423496759e-10,3.3929676e-06,5.258125559550508e-10,3.7474499000000005e-06,6.345644088664443e-10,2.6915973e-08,2.41363010658427e-10,5.6716885000000004e-08,4.0102208453213683e-10,7.0528342e-08,4.0579426245278543e-10,7.9049464e-08,4.762705248116875e-10,8.1063217e-08,4.765930230879379e-10,1.9087687999999995e-08,3.348009557334025e-11,3.864172600000001e-08,1.2180039338360139e-10,4.9874184999999997e-08,1.5018075749742375e-10,1.0163809000000001e-07,5.098078346691045e-10,1.0800532999999999e-07,4.1279412811957426e-10
158,2.9,7.675909e-11,1.792739760255236e-13,4.8146982e-07,9.059111595294547e-10,1.5238581e-06,4.421795787799337e-09,1.9071015999999998e-06,5.6445945721548375e-09,2.2720301e-06,9.122700799050693e-09,2.4976396666666667e-06,3.166519157967925e-09,2.0149876e-06,4.0799814215263484e-10,4.3126381000000006e-06,5.539671135455546e-09,5.1563112e-06,7.65179069996037e-09,6.1040403999999995e-06,2.140604102584124e-09,6.6673943e-06,2.695440988224418e-09,1.1507368e-06,3.2751054334173757e-10,2.3694556999999997e-06,7.784433190669802e-10,2.8534999e-06,5.059549080698867e-10,3.4257792000000007e-06,5.485653069598908e-10,3.784802599999999e-06,6.474056255547711e-10,2.7226202999999997e-08,2.435569087997712e-10,5.7352151e-08,4.0736660635955424e-10,7.1284082e-08,4.104802276694944e-10,7.989003999999998e-08,4.752629522296048e-10,8.192976e-08,4.822106365044221e-10,1.929886e-08,3.394866215331612e-11,3.9054398e-08,1.2403101300723123e-10,5.0404308000000005e-08,1.4675476057559409e-10,1.0266760999999999e-07,4.998821510016137e-10,1.0909012999999999e-07,4.241656935797613e-10
159,2.95,7.785777999999999e-11,2.914765617609759e-13,4.8572935e-07,9.09883015914681e-10,1.5378985000000002e-06,4.451134428996714e-09,1.9251171e-06,5.677718285455866e-09,2.2940955000000004e-06,9.213660163311868e-09,2.5223409999999996e-06,3.2492814316741053e-09,2.0319921e-06,4.0470054237671524e-10,4.3573726e-06,5.567942981389095e-09,5.214154000000001e-06,7.770643624565429e-09,6.1779368e-06,2.165678017619452e-09,6.7515022e-06,2.7497090202419576e-09,1.1601983e-06,3.2829383332617535e-10,2.3898205000000006e-06,7.760272450114226e-10,2.8787418e-06,5.409600872522774e-10,3.4575024999999997e-06,5.382022342948531e-10,3.8208899e-06,6.371050376507479e-10,2.7530700999999994e-08,2.4537026039620217e-10,5.7992669e-08,4.122042344359164e-10,7.206020899999999e-08,4.1227787801784826e-10,8.071041399999999e-08,4.800573705968906e-10,8.2783115e-08,4.802354197167263e-10,1.9507755e-08,3.4219631185914406e-11,3.9450953e-08,1.288794851172987e-10,5.0910989e-08,1.441846818940901e-10,1.0363359000000001e-07,5.104283811564555e-10,1.1013196999999998e-07,4.136390987443039e-10
160,3.0,7.882510999999998e-11,2.1674892700080402e-13,4.8994875e-07,9.146131359487459e-10,1.5516446000000001e-06,4.49137183319306e-09,1.9429002999999995e-06,5.747722093229615e-09,2.3158266000000003e-06,9.296973704598723e-09,2.546668333333334e-06,3.2946933865097444e-09,2.0484875e-06,4.0961082139022796e-10,4.400949399999999e-06,5.700983189240251e-09,5.270361e-06,7.90274983407678e-09,6.250087799999999e-06,2.1954954602549434e-09,6.8337751e-06,2.7934790224735665e-09,1.1694219e-06,3.3236042032708437e-10,2.409632e-06,7.68275198089861e-10,2.9032820999999997e-06,5.497540440960849e-10,3.4883114000000004e-06,5.344515543994565e-10,3.8559257e-06,6.614002880253114e-10,2.7818085e-08,2.4978814610085087e-10,5.8588087000000006e-08,4.0552216780849344e-10,7.2799142e-08,4.1291444291232985e-10,8.150479000000001e-08,4.853004249967233e-10,8.3599458e-08,4.85317249142867e-10,1.9705998e-08,3.494953961928555e-11,3.9836136999999994e-08,1.2940177889078687e-10,5.1389105e-08,1.4657029193018632e-10,1.0463626999999998e-07,5.083270844741599e-10,1.1119422000000001e-07,4.271959067687796e-10
161,3.05,7.957657699999999e-11,1.6073121047295037e-13,4.940914600000001e-07,9.197951354731135e-10,1.5651408999999998e-06,4.5257554031343686e-09,1.9603181e-06,5.7934063804466355e-09,2.3370172e-06,9.403140068934431e-09,2.5706121111111112e-06,3.319492342192787e-09,2.0645058999999997e-06,4.0983739336473525e-10,4.443117900000001e-06,5.724170277778239e-09,5.3250622e-06,8.029122321648818e-09,6.320594e-06,2.2333769811655155e-09,6.914367899999999e-06,2.8481069939522632e-09,1.1783914000000002e-06,3.3219278137852844e-10,2.428826e-06,7.86465320278033e-10,2.9269408e-06,5.221150026574704e-10,3.5179698000000006e-06,5.375990290169857e-10,3.889941400000001e-06,6.53899903654976e-10,2.8113888000000007e-08,2.5079604582927546e-10,5.914150399999999e-08,4.1098732341813187e-10,7.3497846e-08,4.1470359134012854e-10,8.2306942e-08,4.851105068307631e-10,8.439898e-08,4.891079096579818e-10,1.9907450000000002e-08,3.508387008298824e-11,4.0214562e-08,1.2384516104232777e-10,5.1866404999999996e-08,1.4833119680802108e-10,1.0560140000000002e-07,5.172197235218319e-10,1.1223757e-07,4.267173828308375e-10
162,3.1,8.049269000000001e-11,1.470846574255796e-13,4.981532e-07,9.252035890548603e-10,1.5784831e-06,4.551099079233499e-09,1.9773902000000004e-06,5.823785631013553e-09,2.3579753e-06,9.463039615313895e-09,2.5939489999999997e-06,3.366004964675817e-09,2.0800075e-06,4.144448153855814e-10,4.4843528000000005e-06,5.803552759818712e-09,5.3784823e-06,8.117146507301654e-09,6.389552299999999e-06,2.288732120847699e-09,6.9932419e-06,2.869541135617368e-09,1.1871639e-06,3.3052728934234434e-10,2.4475007000000003e-06,7.893345304748901e-10,2.9500784e-06,5.226182966563508e-10,3.5470625999999997e-06,5.690064358159592e-10,3.923075999999999e-06,6.448191529413169e-10,2.8399894000000002e-08,2.515974829254059e-10,5.9717777e-08,4.235114693513032e-10,7.417824200000001e-08,4.1585438225609716e-10,8.308394e-08,4.86319341992481e-10,8.5195043e-08,4.909234533367693e-10,2.0101484e-08,3.523490721429538e-11,4.0575726000000004e-08,1.2319701739246763e-10,5.2351356e-08,1.4848546118862937e-10,1.0650576000000002e-07,5.140449434047574e-10,1.1320196000000001e-07,4.3872447303518377e-10
163,3.15,8.142661099999999e-11,2.27047177059967e-13,5.0216049e-07,9.303851765209929e-10,1.5915459999999997e-06,4.579354094192762e-09,1.9941660999999997e-06,5.863339197846222e-09,2.3785071e-06,9.548257382842171e-09,2.617103888888889e-06,3.436903161744592e-09,2.0950651999999996e-06,4.135584311799228e-10,4.5244178000000004e-06,5.846454280673052e-09,5.430563e-06,8.229452452016496e-09,6.4568888e-06,2.3133374539828703e-09,7.0704562e-06,2.9222558779135383e-09,1.1957507e-06,3.3648542464718744e-10,2.4656214000000003e-06,7.915612193633471e-10,2.9726235e-06,5.182662491422669e-10,3.5752404000000005e-06,5.785717794707805e-10,3.9553101e-06,6.391950946307619e-10,2.8683532e-08,2.5287091650800813e-10,6.0311936e-08,4.226628624026486e-10,7.488537699999999e-08,4.1938418629473823e-10,8.384049999999999e-08,4.862777049444075e-10,8.5957432e-08,4.907577767224888e-10,2.0288396999999997e-08,3.5052080881168704e-11,4.0908113999999995e-08,1.1815603923794998e-10,5.280953e-08,1.4600101424305233e-10,1.0744252000000002e-07,5.246465953001117e-10,1.1415329e-07,4.354446838462951e-10
164,3.2,8.2377698e-11,1.8667467421051023e-13,5.061609500000001e-07,9.33955657111196e-10,1.6044516000000002e-06,4.6108149479240575e-09,2.0107857999999996e-06,5.903202122238398e-09,2.3988591000000003e-06,9.631805886177295e-09,2.6399291111111114e-06,3.503107596420463e-09,2.1100722999999994e-06,4.1590717834631377e-10,4.5637465000000006e-06,5.944547900807896e-09,5.481612900000001e-06,8.320664031734497e-09,6.522867900000001e-06,2.3578468586826902e-09,7.146357900000001e-06,2.9740989104265198e-09,1.2041852000000001e-06,3.363702364954398e-10,2.4834164e-06,7.901854111536091e-10,2.9945604000000004e-06,5.345057754599281e-10,3.6025852000000006e-06,5.787230563922639e-10,3.9865057e-06,6.443655181649186e-10,2.8953779e-08,2.5772543118772745e-10,6.0862488e-08,4.198236476826902e-10,7.5563991e-08,4.226955361970356e-10,8.4569662e-08,4.965677831208952e-10,8.669494299999999e-08,4.92911427554789e-10,2.0472473e-08,3.4929761638178993e-11,4.1249013e-08,1.1767135029436846e-10,5.323036e-08,1.4382368249353108e-10,1.0832622999999999e-07,5.271126577971737e-10,1.1511124e-07,4.2806377613621987e-10
165,3.25,8.3250155e-11,1.2827664914745827e-13,5.1011468e-07,9.369354514372905e-10,1.6172527000000001e-06,4.638436991164157e-09,2.027256e-06,5.944252503048617e-09,2.4189075e-06,9.7156009718905e-09,2.662450888888889e-06,3.5393464507964545e-09,2.1245118e-06,4.204907799226972e-10,4.602094e-06,5.9803929954477505e-09,5.5316287e-06,8.439726916257466e-09,6.587639200000001e-06,2.357490868699172e-09,7.2209488000000014e-06,3.0193337072937305e-09,1.2124995e-06,3.4732095387406994e-10,2.5007239e-06,7.793707134605551e-10,3.0158621e-06,5.191261205140712e-10,3.6293963999999996e-06,5.707714638977721e-10,4.0170059000000005e-06,6.668947510664535e-10,2.9224088e-08,2.558746574352371e-10,6.1371094e-08,4.2206496891876735e-10,7.6198432e-08,4.244366317809996e-10,8.528626400000002e-08,4.995009786681109e-10,8.7434851e-08,4.949901596566345e-10,2.0652392e-08,3.488931234060077e-11,4.161174e-08,1.1725636243718274e-10,5.3636175000000004e-08,1.4253809684607147e-10,1.0924085e-07,5.313053265778538e-10,1.1601607000000001e-07,4.3467995239026155e-10
166,3.3,8.4249502e-11,1.4536520844273532e-13,5.1401633e-07,9.44721591692496e-10,1.6299643999999999e-06,4.659533567214635e-09,2.0435380999999997e-06,5.965962853471334e-09,2.4387336e-06,9.785108375690061e-09,2.684782333333333e-06,3.5967633196775623e-09,2.1385981e-06,4.2036399584169494e-10,4.6398917e-06,6.0282745591919016e-09,5.5808703000000005e-06,8.541617766032348e-09,6.651360300000001e-06,2.421191776997448e-09,7.2944614e-06,3.083867147592435e-09,1.2207106999999999e-06,3.480136218598366e-10,2.5177741e-06,7.864464311063865e-10,3.036888e-06,5.381809546983162e-10,3.6556663999999997e-06,5.994417769892118e-10,4.0470443000000006e-06,6.65308320254589e-10,2.9487001e-08,2.5592250451826244e-10,6.1885532e-08,4.317503200387929e-10,7.6819097e-08,4.253930839260322e-10,8.599752299999999e-08,5.003215217538618e-10,8.815440899999998e-08,4.986658741270552e-10,2.0843938e-08,4.460447526426024e-11,4.193374e-08,1.1617282377561445e-10,5.404405e-08,1.3603354934721066e-10,1.1008069999999999e-07,5.397052265820668e-10,1.1691802999999999e-07,4.373724118071459e-10
167,3.35,8.5418538e-11,1.2757360853091872e-13,5.179008200000001e-07,9.459253402673991e-10,1.6426293999999999e-06,4.6894664071725605e-09,2.0597259e-06,6.006502716972665e-09,2.4584630000000003e-06,9.866945793912112e-09,2.706897e-06,3.6289621871211934e-09,2.152422e-06,4.135393814378323e-10,4.6770448e-06,6.084084068781419e-09,5.6294459e-06,8.619902658905149e-09,6.714317199999999e-06,2.445306871539819e-09,7.366931399999999e-06,3.1277545786074433e-09,1.2287572000000002e-06,3.514544579316031e-10,2.5344788000000002e-06,7.902564242067321e-10,3.0574201999999993e-06,5.181493182471653e-10,3.6813542000000003e-06,5.814309382893171e-10,4.0763748000000005e-06,6.583759837660785e-10,2.9750149000000003e-08,2.566560139503848e-10,6.2425758e-08,4.3311533821789326e-10,7.7452051e-08,4.266597619660189e-10,8.6685838e-08,4.955155394451316e-10,8.885410499999999e-08,4.962121870173087e-10,2.1028129999999997e-08,4.6391980298323166e-11,4.2244350000000003e-08,1.1560463286564245e-10,5.4445754e-08,1.3586863404921667e-10,1.1089452999999999e-07,5.374294673815342e-10,1.1781097e-07,4.450355520742138e-10
168,3.4,8.644552600000001e-11,1.2757731618277597e-13,5.2180391e-07,9.457595595551724e-10,1.6551894e-06,4.71757936064673e-09,2.0758498000000003e-06,6.062601319235828e-09,2.4781179999999997e-06,9.944245117654718e-09,2.7289605555555556e-06,3.6945771344592497e-09,2.1660223e-06,4.1743521772846455e-10,4.713657799999999e-06,6.1704859351594064e-09,5.677303899999999e-06,8.771272604873252e-09,6.7764739e-06,2.473876348769269e-09,7.4386767e-06,3.166705486937498e-09,1.2367502000000001e-06,3.4785039312899634e-10,2.5509571e-06,7.919269972667896e-10,3.0777187e-06,5.299741889941285e-10,3.706491e-06,5.851136470806253e-10,4.1051578999999994e-06,6.577829953715702e-10,3.0003061e-08,2.586154771101294e-10,6.2940236e-08,4.26805639789823e-10,7.8091867e-08,4.325069948984645e-10,8.734660199999998e-08,4.981715541955408e-10,8.9523053e-08,5.019266272057103e-10,2.1253884e-08,3.9965018208428116e-11,4.2562382e-08,1.1703253984939427e-10,5.482873800000001e-08,1.3454485985573747e-10,1.1171433e-07,5.362852075248763e-10,1.1870273e-07,4.420488846383394e-10
169,3.45,8.7236544e-11,1.1526145624795816e-13,5.2569153e-07,9.514381358816708e-10,1.6677538e-06,4.7423394053989965e-09,2.0919702e-06,6.108674936187054e-09,2.4977821e-06,1.001930232047121e-08,2.750974888888889e-06,3.757557825220602e-09,2.1795244e-06,4.373061673473233e-10,4.749912199999999e-06,6.208722940830866e-09,5.7248033999999994e-06,8.841454904256406e-09,6.8382731000000005e-06,2.5077894187909746e-09,7.5097125e-06,3.2036311218678128e-09,1.2447016999999997e-06,3.5473153369838094e-10,2.5672926999999997e-06,7.892430430482087e-10,3.0976433e-06,5.278982108323834e-10,3.7314431999999996e-06,5.788705692985351e-10,4.1334774000000005e-06,6.702921333269677e-10,3.0252921999999995e-08,2.5948148182404093e-10,6.3416149e-08,4.303318970619075e-10,7.869150700000001e-08,4.306998535663779e-10,8.803197300000001e-08,5.0291517072574e-10,9.018583900000001e-08,5.052679271207508e-10,2.1413372999999998e-08,3.4724511862659575e-11,4.2870172e-08,1.179693379552502e-10,5.5215851000000005e-08,1.3730486577284874e-10,1.1253353000000002e-07,5.390021903573303e-10,1.1956850000000002e-07,4.4846391984194167e-10
170,3.5,8.8194516e-11,9.848829907354424e-14,5.295600400000001e-07,9.567599081483255e-10,1.6803532e-06,4.764803714320243e-09,2.1080884e-06,6.127914043457217e-09,2.5173108e-06,1.0072139501416756e-08,2.773007888888889e-06,3.813763753227506e-09,2.1929858999999997e-06,4.234958901807572e-10,4.785927900000001e-06,6.263186977011035e-09,5.7720344e-06,8.947454720980692e-09,6.9000461e-06,2.54899054705975e-09,7.5807571999999975e-06,3.275912095279697e-09,1.2526394999999998e-06,3.605753250015829e-10,2.5835509000000003e-06,7.958553945284502e-10,3.1175742e-06,5.236137851508715e-10,3.756257400000001e-06,5.788079681552335e-10,4.161589300000001e-06,6.707823797626501e-10,3.0510073e-08,2.6438388417999297e-10,6.3896386e-08,4.3694002495125063e-10,7.926135599999999e-08,4.3391863884880507e-10,8.8701921e-08,5.030313750442415e-10,9.0856033e-08,5.037861784945071e-10,2.1571228e-08,3.424152455133971e-11,4.3184502999999996e-08,1.2095721429538632e-10,5.560010499999999e-08,1.38451235236454e-10,1.133291e-07,5.420197942879945e-10,1.2040387999999999e-07,4.4655612363957266e-10
171,3.55,8.9171954e-11,1.116202688511366e-13,5.334155600000001e-07,9.615527305561563e-10,1.6928623e-06,4.794544322560803e-09,2.1242766e-06,6.143686698066552e-09,2.5367947000000003e-06,1.0145329628996777e-08,2.7948928888888892e-06,3.887605222425727e-09,2.2062608e-06,4.272789908244928e-10,4.8214895e-06,6.353845023684484e-09,5.818758e-06,9.061022465483687e-09,6.961085e-06,2.5677608105117046e-09,7.6509814e-06,3.334857799667078e-09,1.2604623e-06,3.574655242117848e-10,2.5996156e-06,8.066644928345534e-10,3.1372640000000003e-06,5.3617014090679e-10,3.7805977999999995e-06,6.119163799082278e-10,4.1894278e-06,6.851884383145937e-10,3.0755464e-08,2.6873176367225374e-10,6.4404968e-08,4.421091252706737e-10,7.9853827e-08,4.354024662747105e-10,8.935936299999999e-08,5.037805500216333e-10,9.156516100000001e-08,5.062369553291225e-10,2.1729431e-08,3.644849504300533e-11,4.3470088e-08,1.1993087739860795e-10,5.5995160000000004e-08,1.3425453372605326e-10,1.1410676e-07,5.468597286690624e-10,1.2121338e-07,4.4697362669401407e-10
172,3.6,9.0026432e-11,1.1160697080200697e-13,5.372919000000001e-07,9.616192724774188e-10,1.7053437000000003e-06,4.819651356789198e-09,2.1403146e-06,6.17865980646287e-09,2.5562538e-06,1.023687995123514e-08,2.816732555555556e-06,3.927615256420779e-09,2.2194705e-06,4.0692346331956915e-10,4.8566507e-06,6.4051612954710036e-09,5.8651039e-06,9.165613702802438e-09,7.021776699999999e-06,2.606540435328055e-09,7.721129e-06,3.351277511636395e-09,1.2682890999999998e-06,3.568541845067753e-10,2.6155406e-06,8.107255540563638e-10,3.1567452999999998e-06,5.449372083093775e-10,3.8048101e-06,6.124175773114236e-10,4.2168773000000005e-06,6.666685990805633e-10,3.0994470999999994e-08,2.7192610033407985e-10,6.4897786e-08,4.3424267364735137e-10,8.0461792e-08,4.375553357457779e-10,8.997026100000001e-08,5.05649492813846e-10,9.219707399999999e-08,5.082696447560094e-10,2.1886847e-08,3.3661450386161295e-11,4.3758241e-08,1.227100147049944e-10,5.6350812e-08,1.36104386966769e-10,1.1486980000000001e-07,5.627554314264773e-10,1.2205777e-07,4.548092822381704e-10
173,3.65,9.0961747e-11,1.3377417069113135e-13,5.4118786e-07,9.663636152297997e-10,1.7178303e-06,4.843954512688985e-09,2.1563252000000004e-06,6.205702515912281e-09,2.5756947e-06,1.0299756205901166e-08,2.8385195555555553e-06,3.9866588046497675e-09,2.2325927e-06,4.3434769597637755e-10,4.891535800000001e-06,6.451325926970412e-09,5.9111704e-06,9.26990240854778e-09,7.082101900000001e-06,2.6346907235954733e-09,7.7910099e-06,3.4085497750509408e-09,1.2761023000000002e-06,3.635683718367203e-10,2.631451e-06,8.124641161306612e-10,3.1760650999999996e-06,5.412453316195769e-10,3.8288336e-06,6.018086273891499e-10,4.2441257e-06,6.988833243109913e-10,3.123604e-08,2.719757826608832e-10,6.535830199999999e-08,4.3440113666932286e-10,8.1037747e-08,4.3771444393359925e-10,9.061416399999999e-08,5.096390812392631e-10,9.283094200000002e-08,5.087459728308421e-10,2.2034244000000002e-08,3.4637352156306736e-11,4.4051552e-08,1.2395964122084262e-10,5.670658800000001e-08,1.3675903465438796e-10,1.1567127e-07,5.597429574456465e-10,1.2285685e-07,4.4907864439316224e-10
174,3.7,9.1858839e-11,9.037183163408825e-14,5.4504996e-07,9.722781828468618e-10,1.7303148999999998e-06,4.869427277308909e-09,2.1721676e-06,6.228169159873557e-09,2.594999e-06,1.0367010887425556e-08,2.8601445555555552e-06,4.046252024641279e-09,2.2457097999999995e-06,4.0770162619251837e-10,4.9261622999999996e-06,6.510792231441621e-09,5.9570508e-06,9.361514306777516e-09,7.142237099999999e-06,2.6834632080578554e-09,7.8608025e-06,3.4544324606221492e-09,1.2839233000000001e-06,3.646553180744923e-10,2.6472903000000004e-06,8.097702025883746e-10,3.1953853000000004e-06,5.196048123333912e-10,3.8527498e-06,6.027731878576234e-10,4.271208400000001e-06,7.13888397440409e-10,3.1477086999999996e-08,2.725352633368754e-10,6.5806328e-08,4.4280276807806936e-10,8.158811000000002e-08,4.415942347812071e-10,9.1253541e-08,5.107386262296007e-10,9.3481625e-08,5.104626351051565e-10,2.2186045000000002e-08,3.6981001696817084e-11,4.4350821e-08,1.243082627619738e-10,5.7072134e-08,1.3895609425426437e-10,1.1641140000000002e-07,5.5333844959482e-10,1.2365974e-07,4.518310574097368e-10
